displayname,year,median_oa_perc
American University,2007-01-01,0.045454545454545456
American University,2008-01-01,0.041666666666666664
American University,2009-01-01,0.054804804804804805
American University,2010-01-01,0.04733893557422969
American University,2011-01-01,0.05555555555555555
American University,2012-01-01,0.075
American University,2013-01-01,0.08081632653061224
American University,2014-01-01,0.10344827586206896
American University,2015-01-01,0.10836594911937378
American University,2016-01-01,0.1282051282051282
American University,2017-01-01,0.14285714285714285
Arizona State University,2007-01-01,0.05357142857142857
Arizona State University,2008-01-01,0.06
Arizona State University,2009-01-01,0.07216494845360824
Arizona State University,2010-01-01,0.08064516129032258
Arizona State University,2011-01-01,0.09523809523809523
Arizona State University,2012-01-01,0.10526315789473684
Arizona State University,2013-01-01,0.1111111111111111
Arizona State University,2014-01-01,0.11764705882352941
Arizona State University,2015-01-01,0.13574938574938575
Arizona State University,2016-01-01,0.14285714285714285
Arizona State University,2017-01-01,0.15384615384615385
Auburn University,2007-01-01,0.038461538461538464
Auburn University,2008-01-01,0.0425531914893617
Auburn University,2009-01-01,0.05555555555555555
Auburn University,2010-01-01,0.05741758241758242
Auburn University,2011-01-01,0.0641729581331503
Auburn University,2012-01-01,0.08
Auburn University,2013-01-01,0.09090909090909091
Auburn University,2014-01-01,0.10526315789473684
Auburn University,2015-01-01,0.12325521002402129
Auburn University,2016-01-01,0.13660287081339711
Auburn University,2017-01-01,0.1322142064372919
Baylor University,2007-01-01,0.06742424242424241
Baylor University,2008-01-01,0.09090909090909091
Baylor University,2009-01-01,0.10284745762711864
Baylor University,2010-01-01,0.12087912087912088
Baylor University,2011-01-01,0.11475409836065574
Baylor University,2012-01-01,0.14545454545454545
Baylor University,2013-01-01,0.14285714285714285
Baylor University,2014-01-01,0.1644144144144144
Baylor University,2015-01-01,0.16666666666666666
Baylor University,2016-01-01,0.20683728036669213
Baylor University,2017-01-01,0.22903981264637002
Boston College,2007-01-01,0.05647090087695987
Boston College,2008-01-01,0.06521739130434782
Boston College,2009-01-01,0.07752403846153846
Boston College,2010-01-01,0.08771929824561403
Boston College,2011-01-01,0.1
Boston College,2012-01-01,0.11538461538461539
Boston College,2013-01-01,0.13725490196078433
Boston College,2014-01-01,0.14545454545454545
Boston College,2015-01-01,0.16129032258064516
Boston College,2016-01-01,0.1875
Boston College,2017-01-01,0.2222222222222222
Boston University,2007-01-01,0.13636363636363635
Boston University,2008-01-01,0.14285714285714285
Boston University,2009-01-01,0.15789473684210525
Boston University,2010-01-01,0.18421052631578946
Boston University,2011-01-01,0.21212121212121213
Boston University,2012-01-01,0.21621621621621623
Boston University,2013-01-01,0.23076923076923078
Boston University,2014-01-01,0.2549019607843137
Boston University,2015-01-01,0.26666666666666666
Boston University,2016-01-01,0.2962962962962963
Boston University,2017-01-01,0.30434782608695654
Brandeis University,2007-01-01,0.1111111111111111
Brandeis University,2008-01-01,0.12049941927990708
Brandeis University,2009-01-01,0.13114754098360656
Brandeis University,2010-01-01,0.15789473684210525
Brandeis University,2011-01-01,0.2
Brandeis University,2012-01-01,0.20991432068543453
Brandeis University,2013-01-01,0.2320134575569358
Brandeis University,2014-01-01,0.25
Brandeis University,2015-01-01,0.28205128205128205
Brandeis University,2016-01-01,0.30434782608695654
Brandeis University,2017-01-01,0.3083916083916084
Brown University,2007-01-01,0.10526315789473684
Brown University,2008-01-01,0.12658227848101267
Brown University,2009-01-01,0.14285714285714285
Brown University,2010-01-01,0.16666666666666666
Brown University,2011-01-01,0.18697033898305085
Brown University,2012-01-01,0.19753086419753085
Brown University,2013-01-01,0.21052631578947367
Brown University,2014-01-01,0.2413793103448276
Brown University,2015-01-01,0.25
Brown University,2016-01-01,0.2727272727272727
Brown University,2017-01-01,0.2857142857142857
"California Institute of
Technology",2007-01-01,0.10526315789473684
"California Institute of
Technology",2008-01-01,0.11764705882352941
"California Institute of
Technology",2009-01-01,0.15
"California Institute of
Technology",2010-01-01,0.16666666666666666
"California Institute of
Technology",2011-01-01,0.16
"California Institute of
Technology",2012-01-01,0.2
"California Institute of
Technology",2013-01-01,0.1875
"California Institute of
Technology",2014-01-01,0.21428571428571427
"California Institute of
Technology",2015-01-01,0.2222222222222222
"California Institute of
Technology",2016-01-01,0.24489795918367346
"California Institute of
Technology",2017-01-01,0.23404255319148937
"California State University,
Long Beach",2007-01-01,0.0339080459770115
"California State University,
Long Beach",2008-01-01,0.041666666666666664
"California State University,
Long Beach",2009-01-01,0.03773584905660377
"California State University,
Long Beach",2010-01-01,0.05555555555555555
"California State University,
Long Beach",2011-01-01,0.05798319327731093
"California State University,
Long Beach",2012-01-01,0.07427107959022852
"California State University,
Long Beach",2013-01-01,0.09090909090909091
"California State University,
Long Beach",2014-01-01,0.08
"California State University,
Long Beach",2015-01-01,0.09090909090909091
"California State University,
Long Beach",2016-01-01,0.10526315789473684
"California State University,
Long Beach",2017-01-01,0.13157894736842105
Carnegie Mellon University,2007-01-01,0.07874015748031496
Carnegie Mellon University,2008-01-01,0.09090909090909091
Carnegie Mellon University,2009-01-01,0.10526315789473684
Carnegie Mellon University,2010-01-01,0.11764705882352941
Carnegie Mellon University,2011-01-01,0.125
Carnegie Mellon University,2012-01-01,0.13043478260869565
Carnegie Mellon University,2013-01-01,0.12903225806451613
Carnegie Mellon University,2014-01-01,0.14285714285714285
Carnegie Mellon University,2015-01-01,0.14285714285714285
Carnegie Mellon University,2016-01-01,0.14814814814814814
Carnegie Mellon University,2017-01-01,0.16279069767441862
"Case Western Reserve
University",2007-01-01,0.14285714285714285
"Case Western Reserve
University",2008-01-01,0.1531942633637549
"Case Western Reserve
University",2009-01-01,0.16666666666666666
"Case Western Reserve
University",2010-01-01,0.18786764705882353
"Case Western Reserve
University",2011-01-01,0.2073170731707317
"Case Western Reserve
University",2012-01-01,0.21606265356265358
"Case Western Reserve
University",2013-01-01,0.22950819672131148
"Case Western Reserve
University",2014-01-01,0.23943661971830985
"Case Western Reserve
University",2015-01-01,0.2603453196347032
"Case Western Reserve
University",2016-01-01,0.29411764705882354
"Case Western Reserve
University",2017-01-01,0.3
Clark University,2007-01-01,0.05405405405405406
Clark University,2008-01-01,0.0514142215173143
Clark University,2009-01-01,0.05263157894736842
Clark University,2010-01-01,0.0754985754985755
Clark University,2011-01-01,0.08695652173913043
Clark University,2012-01-01,0.07017543859649122
Clark University,2013-01-01,0.09090909090909091
Clark University,2014-01-01,0.125
Clark University,2015-01-01,0.13961988304093567
Clark University,2016-01-01,0.12012987012987013
Clark University,2017-01-01,0.16981132075471697
Clemson University,2007-01-01,0.0367003367003367
Clemson University,2008-01-01,0.04511533242876527
Clemson University,2009-01-01,0.05128205128205128
Clemson University,2010-01-01,0.0625
Clemson University,2011-01-01,0.07142857142857142
Clemson University,2012-01-01,0.07692307692307693
Clemson University,2013-01-01,0.07894736842105263
Clemson University,2014-01-01,0.08695652173913043
Clemson University,2015-01-01,0.1
Clemson University,2016-01-01,0.1111111111111111
Clemson University,2017-01-01,0.125
Colorado School of Mines,2007-01-01,0
Colorado School of Mines,2008-01-01,0.019803921568627453
Colorado School of Mines,2009-01-01,0.04
Colorado School of Mines,2010-01-01,0.04286589099816289
Colorado School of Mines,2011-01-01,0.046875
Colorado School of Mines,2012-01-01,0.050957481337228175
Colorado School of Mines,2013-01-01,0.05405405405405406
Colorado School of Mines,2014-01-01,0.06666666666666667
Colorado School of Mines,2015-01-01,0.06857366771159874
Colorado School of Mines,2016-01-01,0.07142857142857142
Colorado School of Mines,2017-01-01,0.08974358974358974
Columbia University,2007-01-01,0.12244897959183673
Columbia University,2008-01-01,0.13043478260869565
Columbia University,2009-01-01,0.15625
Columbia University,2010-01-01,0.16666666666666666
Columbia University,2011-01-01,0.19230769230769232
Columbia University,2012-01-01,0.2
Columbia University,2013-01-01,0.21301775147928995
Columbia University,2014-01-01,0.23076923076923078
Columbia University,2015-01-01,0.25
Columbia University,2016-01-01,0.2643624672138083
Columbia University,2017-01-01,0.28268365817091456
Cornell University,2007-01-01,0.1111111111111111
Cornell University,2008-01-01,0.125
Cornell University,2009-01-01,0.14042253521126763
Cornell University,2010-01-01,0.1496268656716418
Cornell University,2011-01-01,0.17165178571428572
Cornell University,2012-01-01,0.1875
Cornell University,2013-01-01,0.2
Cornell University,2014-01-01,0.2222222222222222
Cornell University,2015-01-01,0.24242424242424243
Cornell University,2016-01-01,0.2608695652173913
Cornell University,2017-01-01,0.28
Creighton University,2007-01-01,0.15625
Creighton University,2008-01-01,0.14285714285714285
Creighton University,2009-01-01,0.15384615384615385
Creighton University,2010-01-01,0.16472868217054265
Creighton University,2011-01-01,0.1846978557504873
Creighton University,2012-01-01,0.2
Creighton University,2013-01-01,0.20430107526881722
Creighton University,2014-01-01,0.21052631578947367
Creighton University,2015-01-01,0.24561403508771928
Creighton University,2016-01-01,0.2545454545454545
Creighton University,2017-01-01,0.2786885245901639
Dartmouth College,2007-01-01,0.13270440251572327
Dartmouth College,2008-01-01,0.14530791788856307
Dartmouth College,2009-01-01,0.15384615384615385
Dartmouth College,2010-01-01,0.18118686868686867
Dartmouth College,2011-01-01,0.19139194139194138
Dartmouth College,2012-01-01,0.2
Dartmouth College,2013-01-01,0.2289156626506024
Dartmouth College,2014-01-01,0.24283374283374284
Dartmouth College,2015-01-01,0.2608695652173913
Dartmouth College,2016-01-01,0.27586206896551724
Dartmouth College,2017-01-01,0.2857142857142857
Drexel University,2007-01-01,0.07142857142857142
Drexel University,2008-01-01,0.09090909090909091
Drexel University,2009-01-01,0.1
Drexel University,2010-01-01,0.1111111111111111
Drexel University,2011-01-01,0.13043478260869565
Drexel University,2012-01-01,0.13636363636363635
Drexel University,2013-01-01,0.14563106796116504
Drexel University,2014-01-01,0.16666666666666666
Drexel University,2015-01-01,0.18181818181818182
Drexel University,2016-01-01,0.21428571428571427
Drexel University,2017-01-01,0.23076923076923078
Duke University,2007-01-01,0.13636363636363635
Duke University,2008-01-01,0.15217391304347827
Duke University,2009-01-01,0.1724137931034483
Duke University,2010-01-01,0.19480519480519481
Duke University,2011-01-01,0.20483682983682983
Duke University,2012-01-01,0.2222222222222222
Duke University,2013-01-01,0.23529411764705882
Duke University,2014-01-01,0.25
Duke University,2015-01-01,0.2682926829268293
Duke University,2016-01-01,0.2830188679245283
Duke University,2017-01-01,0.30434782608695654
"Embry–Riddle Aeronautical
University",2007-01-01,0
"Embry–Riddle Aeronautical
University",2008-01-01,0.07692307692307693
"Embry–Riddle Aeronautical
University",2009-01-01,0
"Embry–Riddle Aeronautical
University",2010-01-01,0
"Embry–Riddle Aeronautical
University",2011-01-01,0
"Embry–Riddle Aeronautical
University",2012-01-01,0.034482758620689655
"Embry–Riddle Aeronautical
University",2013-01-01,0
"Embry–Riddle Aeronautical
University",2014-01-01,0
"Embry–Riddle Aeronautical
University",2015-01-01,0.07362240289069558
"Embry–Riddle Aeronautical
University",2016-01-01,0.08957219251336898
"Embry–Riddle Aeronautical
University",2017-01-01,0.15
Emory University,2007-01-01,0.16
Emory University,2008-01-01,0.17475728155339806
Emory University,2009-01-01,0.1935483870967742
Emory University,2010-01-01,0.20833333333333334
Emory University,2011-01-01,0.23255813953488372
Emory University,2012-01-01,0.25
Emory University,2013-01-01,0.2625
Emory University,2014-01-01,0.28420231729055256
Emory University,2015-01-01,0.3017370470200659
Emory University,2016-01-01,0.32
Emory University,2017-01-01,0.3333333333333333
Florida Atlantic University,2007-01-01,0.05555555555555555
Florida Atlantic University,2008-01-01,0.058823529411764705
Florida Atlantic University,2009-01-01,0.06172839506172839
Florida Atlantic University,2010-01-01,0.07692307692307693
Florida Atlantic University,2011-01-01,0.08333333333333333
Florida Atlantic University,2012-01-01,0.09523809523809523
Florida Atlantic University,2013-01-01,0.1
Florida Atlantic University,2014-01-01,0.1111111111111111
Florida Atlantic University,2015-01-01,0.1111111111111111
Florida Atlantic University,2016-01-01,0.125
Florida Atlantic University,2017-01-01,0.14285714285714285
"Florida Institute of
Technology",2007-01-01,0.07692307692307693
"Florida Institute of
Technology",2008-01-01,0.06666666666666667
"Florida Institute of
Technology",2009-01-01,0.08333333333333333
"Florida Institute of
Technology",2010-01-01,0.08166666666666667
"Florida Institute of
Technology",2011-01-01,0.10668563300142248
"Florida Institute of
Technology",2012-01-01,0.12861869313482216
"Florida Institute of
Technology",2013-01-01,0.125
"Florida Institute of
Technology",2014-01-01,0.14285714285714285
"Florida Institute of
Technology",2015-01-01,0.15322236448997012
"Florida Institute of
Technology",2016-01-01,0.2
"Florida Institute of
Technology",2017-01-01,0.226827276439363
"Florida International
University",2007-01-01,0.0531015037593985
"Florida International
University",2008-01-01,0.058823529411764705
"Florida International
University",2009-01-01,0.06666666666666667
"Florida International
University",2010-01-01,0.08823529411764706
"Florida International
University",2011-01-01,0.09090909090909091
"Florida International
University",2012-01-01,0.11320754716981132
"Florida International
University",2013-01-01,0.125
"Florida International
University",2014-01-01,0.13333333333333333
"Florida International
University",2015-01-01,0.14634146341463414
"Florida International
University",2016-01-01,0.15384615384615385
"Florida International
University",2017-01-01,0.16912242686890575
Florida State University,2007-01-01,0.05
Florida State University,2008-01-01,0.05555555555555555
Florida State University,2009-01-01,0.07366707366707367
Florida State University,2010-01-01,0.08108108108108109
Florida State University,2011-01-01,0.1
Florida State University,2012-01-01,0.11764705882352941
Florida State University,2013-01-01,0.1111111111111111
Florida State University,2014-01-01,0.13725490196078433
Florida State University,2015-01-01,0.13636363636363635
Florida State University,2016-01-01,0.15789473684210525
Florida State University,2017-01-01,0.16794871794871796
George Mason University,2007-01-01,0.055121527777777776
George Mason University,2008-01-01,0.05985074626865672
George Mason University,2009-01-01,0.07407407407407407
George Mason University,2010-01-01,0.08695652173913043
George Mason University,2011-01-01,0.09523809523809523
George Mason University,2012-01-01,0.10526315789473684
George Mason University,2013-01-01,0.10526315789473684
George Mason University,2014-01-01,0.11764705882352941
George Mason University,2015-01-01,0.12727272727272726
George Mason University,2016-01-01,0.1415929203539823
George Mason University,2017-01-01,0.15625
George Washington University,2007-01-01,0.07692307692307693
George Washington University,2008-01-01,0.09090909090909091
George Washington University,2009-01-01,0.1111111111111111
George Washington University,2010-01-01,0.12121212121212122
George Washington University,2011-01-01,0.13333333333333333
George Washington University,2012-01-01,0.1590909090909091
George Washington University,2013-01-01,0.17647058823529413
George Washington University,2014-01-01,0.19672131147540983
George Washington University,2015-01-01,0.20389266817838247
George Washington University,2016-01-01,0.23971830985915493
George Washington University,2017-01-01,0.25925925925925924
Georgetown University,2007-01-01,0.11733333333333333
Georgetown University,2008-01-01,0.13513513513513514
Georgetown University,2009-01-01,0.13333333333333333
Georgetown University,2010-01-01,0.14516129032258066
Georgetown University,2011-01-01,0.15789473684210525
Georgetown University,2012-01-01,0.19298245614035087
Georgetown University,2013-01-01,0.1891891891891892
Georgetown University,2014-01-01,0.2
Georgetown University,2015-01-01,0.2222222222222222
Georgetown University,2016-01-01,0.2413793103448276
Georgetown University,2017-01-01,0.24390243902439024
"Georgia Institute of
Technology",2007-01-01,0.047058823529411764
"Georgia Institute of
Technology",2008-01-01,0.05555555555555555
"Georgia Institute of
Technology",2009-01-01,0.06666666666666667
"Georgia Institute of
Technology",2010-01-01,0.07692307692307693
"Georgia Institute of
Technology",2011-01-01,0.07692307692307693
"Georgia Institute of
Technology",2012-01-01,0.09090909090909091
"Georgia Institute of
Technology",2013-01-01,0.09090909090909091
"Georgia Institute of
Technology",2014-01-01,0.10526315789473684
"Georgia Institute of
Technology",2015-01-01,0.10344827586206896
"Georgia Institute of
Technology",2016-01-01,0.11764705882352941
"Georgia Institute of
Technology",2017-01-01,0.12727272727272726
Georgia State University,2007-01-01,0.0625
Georgia State University,2008-01-01,0.058823529411764705
Georgia State University,2009-01-01,0.07294900221729489
Georgia State University,2010-01-01,0.07692307692307693
Georgia State University,2011-01-01,0.08968790218790218
Georgia State University,2012-01-01,0.11392405063291139
Georgia State University,2013-01-01,0.1297335203366059
Georgia State University,2014-01-01,0.14285714285714285
Georgia State University,2015-01-01,0.16666666666666666
Georgia State University,2016-01-01,0.18421052631578946
Georgia State University,2017-01-01,0.2153846153846154
Harvard University,2007-01-01,0.18478260869565216
Harvard University,2008-01-01,0.19809246979743847
Harvard University,2009-01-01,0.21428571428571427
Harvard University,2010-01-01,0.24
Harvard University,2011-01-01,0.25543735224586284
Harvard University,2012-01-01,0.2631578947368421
Harvard University,2013-01-01,0.2830188679245283
Harvard University,2014-01-01,0.3
Harvard University,2015-01-01,0.3137254901960784
Harvard University,2016-01-01,0.3333333333333333
Harvard University,2017-01-01,0.34615384615384615
Hofstra University,2007-01-01,0.04313543599257885
Hofstra University,2008-01-01,0.03225806451612903
Hofstra University,2009-01-01,0.05263157894736842
Hofstra University,2010-01-01,0.058823529411764705
Hofstra University,2011-01-01,0.07142857142857142
Hofstra University,2012-01-01,0.11583184257602863
Hofstra University,2013-01-01,0.16666666666666666
Hofstra University,2014-01-01,0.2
Hofstra University,2015-01-01,0.21212121212121213
Hofstra University,2016-01-01,0.2302158273381295
Hofstra University,2017-01-01,0.25
Howard University,2007-01-01,0.05555555555555555
Howard University,2008-01-01,0.07142857142857142
Howard University,2009-01-01,0.08
Howard University,2010-01-01,0.06666666666666667
Howard University,2011-01-01,0.09183673469387756
Howard University,2012-01-01,0.125
Howard University,2013-01-01,0.11764705882352941
Howard University,2014-01-01,0.15268065268065267
Howard University,2015-01-01,0.18181818181818182
Howard University,2016-01-01,0.18181818181818182
Howard University,2017-01-01,0.18257575757575756
Indiana University,2007-01-01,0.13270440251572327
Indiana University,2008-01-01,0.13513513513513514
Indiana University,2009-01-01,0.15384615384615385
Indiana University,2010-01-01,0.17647058823529413
Indiana University,2011-01-01,0.18893421723610404
Indiana University,2012-01-01,0.2037037037037037
Indiana University,2013-01-01,0.21951219512195122
Indiana University,2014-01-01,0.23333333333333334
Indiana University,2015-01-01,0.25
Indiana University,2016-01-01,0.2727272727272727
Indiana University,2017-01-01,0.2916666666666667
Iowa State University,2007-01-01,0.06060606060606061
Iowa State University,2008-01-01,0.07692307692307693
Iowa State University,2009-01-01,0.07692307692307693
Iowa State University,2010-01-01,0.08333333333333333
Iowa State University,2011-01-01,0.1
Iowa State University,2012-01-01,0.1111111111111111
Iowa State University,2013-01-01,0.1111111111111111
Iowa State University,2014-01-01,0.12121212121212122
Iowa State University,2015-01-01,0.13043478260869565
Iowa State University,2016-01-01,0.15384615384615385
Iowa State University,2017-01-01,0.16981132075471697
Johns Hopkins University,2007-01-01,0.16666666666666666
Johns Hopkins University,2008-01-01,0.17349498327759197
Johns Hopkins University,2009-01-01,0.1951219512195122
Johns Hopkins University,2010-01-01,0.21739130434782608
Johns Hopkins University,2011-01-01,0.23076923076923078
Johns Hopkins University,2012-01-01,0.2361904761904762
Johns Hopkins University,2013-01-01,0.25
Johns Hopkins University,2014-01-01,0.27586206896551724
Johns Hopkins University,2015-01-01,0.2962962962962963
Johns Hopkins University,2016-01-01,0.3111111111111111
Johns Hopkins University,2017-01-01,0.3333333333333333
Kansas State University,2007-01-01,0.05555555555555555
Kansas State University,2008-01-01,0.06559139784946236
Kansas State University,2009-01-01,0.07692307692307693
Kansas State University,2010-01-01,0.08333333333333333
Kansas State University,2011-01-01,0.0967741935483871
Kansas State University,2012-01-01,0.11764705882352941
Kansas State University,2013-01-01,0.13333333333333333
Kansas State University,2014-01-01,0.13157894736842105
Kansas State University,2015-01-01,0.1518987341772152
Kansas State University,2016-01-01,0.18181818181818182
Kansas State University,2017-01-01,0.2
Kent State University,2007-01-01,0.04494949494949495
Kent State University,2008-01-01,0.05263157894736842
Kent State University,2009-01-01,0.06060606060606061
Kent State University,2010-01-01,0.0603030303030303
Kent State University,2011-01-01,0.07407407407407407
Kent State University,2012-01-01,0.08695652173913043
Kent State University,2013-01-01,0.10526315789473684
Kent State University,2014-01-01,0.1111111111111111
Kent State University,2015-01-01,0.13513513513513514
Kent State University,2016-01-01,0.14285714285714285
Kent State University,2017-01-01,0.14814814814814814
Lehigh University,2007-01-01,0.017246506095747842
Lehigh University,2008-01-01,0.038461538461538464
Lehigh University,2009-01-01,0.04878048780487805
Lehigh University,2010-01-01,0.058823529411764705
Lehigh University,2011-01-01,0.0625
Lehigh University,2012-01-01,0.07865168539325842
Lehigh University,2013-01-01,0.07692307692307693
Lehigh University,2014-01-01,0.08
Lehigh University,2015-01-01,0.09433962264150944
Lehigh University,2016-01-01,0.1206060606060606
Lehigh University,2017-01-01,0.13157894736842105
Louisiana State University,2007-01-01,0.065942028985507245
Louisiana State University,2008-01-01,0.06666666666666667
Louisiana State University,2009-01-01,0.07692307692307693
Louisiana State University,2010-01-01,0.08695652173913043
Louisiana State University,2011-01-01,0.09615384615384616
Louisiana State University,2012-01-01,0.10810810810810811
Louisiana State University,2013-01-01,0.11538461538461539
Louisiana State University,2014-01-01,0.1346153846153846
Louisiana State University,2015-01-01,0.14285714285714285
Louisiana State University,2016-01-01,0.15384615384615385
Louisiana State University,2017-01-01,0.16666666666666666
Louisiana Tech University,2007-01-01,0.02857142857142857
Louisiana Tech University,2008-01-01,0.043478260869565216
Louisiana Tech University,2009-01-01,0.043478260869565216
Louisiana Tech University,2010-01-01,0.07947368421052631
Louisiana Tech University,2011-01-01,0.07027649769585254
Louisiana Tech University,2012-01-01,0.1282051282051282
Louisiana Tech University,2013-01-01,0.1111111111111111
Louisiana Tech University,2014-01-01,0.13385826771653545
Louisiana Tech University,2015-01-01,0.17712418300653596
Louisiana Tech University,2016-01-01,0.17928571428571427
Louisiana Tech University,2017-01-01,0.14893617021276595
Marquette University,2007-01-01,0.013415067519545132
Marquette University,2008-01-01,0.041666666666666664
Marquette University,2009-01-01,0.05555555555555555
Marquette University,2010-01-01,0.06559139784946236
Marquette University,2011-01-01,0.07142857142857142
Marquette University,2012-01-01,0.07575757575757576
Marquette University,2013-01-01,0.1
Marquette University,2014-01-01,0.10714285714285714
Marquette University,2015-01-01,0.1
Marquette University,2016-01-01,0.14285714285714285
Marquette University,2017-01-01,0.16666666666666666
"Massachusetts Institute of
Technology",2007-01-01,0.07407407407407407
"Massachusetts Institute of
Technology",2008-01-01,0.08333333333333333
"Massachusetts Institute of
Technology",2009-01-01,0.10294117647058823
"Massachusetts Institute of
Technology",2010-01-01,0.1111111111111111
"Massachusetts Institute of
Technology",2011-01-01,0.1346153846153846
"Massachusetts Institute of
Technology",2012-01-01,0.14814814814814814
"Massachusetts Institute of
Technology",2013-01-01,0.15384615384615385
"Massachusetts Institute of
Technology",2014-01-01,0.16666666666666666
"Massachusetts Institute of
Technology",2015-01-01,0.18181818181818182
"Massachusetts Institute of
Technology",2016-01-01,0.2
"Massachusetts Institute of
Technology",2017-01-01,0.2087912087912088
Michigan State University,2007-01-01,0.06666666666666667
Michigan State University,2008-01-01,0.078125
Michigan State University,2009-01-01,0.09090909090909091
Michigan State University,2010-01-01,0.10606060606060606
Michigan State University,2011-01-01,0.11396103896103896
Michigan State University,2012-01-01,0.12195121951219512
Michigan State University,2013-01-01,0.1306935817805383
Michigan State University,2014-01-01,0.14814814814814814
Michigan State University,2015-01-01,0.16129032258064516
Michigan State University,2016-01-01,0.17391304347826086
Michigan State University,2017-01-01,0.2
Mississippi State University,2007-01-01,0.037037037037037035
Mississippi State University,2008-01-01,0.045454545454545456
Mississippi State University,2009-01-01,0.05263157894736842
Mississippi State University,2010-01-01,0.0625
Mississippi State University,2011-01-01,0.08
Mississippi State University,2012-01-01,0.07142857142857142
Mississippi State University,2013-01-01,0.07735042735042735
Mississippi State University,2014-01-01,0.09090909090909091
Mississippi State University,2015-01-01,0.1
Mississippi State University,2016-01-01,0.12
Mississippi State University,2017-01-01,0.13157894736842105
"Missouri University of Science
and Technology",2007-01-01,0
"Missouri University of Science
and Technology",2008-01-01,0
"Missouri University of Science
and Technology",2009-01-01,0.022774327122153208
"Missouri University of Science
and Technology",2010-01-01,0.03225806451612903
"Missouri University of Science
and Technology",2011-01-01,0.043478260869565216
"Missouri University of Science
and Technology",2012-01-01,0.041666666666666664
"Missouri University of Science
and Technology",2013-01-01,0.04959016393442623
"Missouri University of Science
and Technology",2014-01-01,0.05263157894736842
"Missouri University of Science
and Technology",2015-01-01,0.06666666666666667
"Missouri University of Science
and Technology",2016-01-01,0.0625
"Missouri University of Science
and Technology",2017-01-01,0.07142857142857142
Montana State University,2007-01-01,0.075
Montana State University,2008-01-01,0.08333333333333333
Montana State University,2009-01-01,0.08759590792838876
Montana State University,2010-01-01,0.10526315789473684
Montana State University,2011-01-01,0.12121212121212122
Montana State University,2012-01-01,0.14285714285714285
Montana State University,2013-01-01,0.15151515151515152
Montana State University,2014-01-01,0.15
Montana State University,2015-01-01,0.18032786885245902
Montana State University,2016-01-01,0.19230769230769232
Montana State University,2017-01-01,0.22058823529411764
"New Jersey Institute of
Technology",2007-01-01,0.047619047619047616
"New Jersey Institute of
Technology",2008-01-01,0.04083333333333333
"New Jersey Institute of
Technology",2009-01-01,0.05
"New Jersey Institute of
Technology",2010-01-01,0.06896551724137931
"New Jersey Institute of
Technology",2011-01-01,0.05555555555555555
"New Jersey Institute of
Technology",2012-01-01,0.06666666666666667
"New Jersey Institute of
Technology",2013-01-01,0.07142857142857142
"New Jersey Institute of
Technology",2014-01-01,0.09090909090909091
"New Jersey Institute of
Technology",2015-01-01,0.10526315789473684
"New Jersey Institute of
Technology",2016-01-01,0.1
"New Jersey Institute of
Technology",2017-01-01,0.125
"New Mexico Institute of Mining
and Technology",2007-01-01,0.04
"New Mexico Institute of Mining
and Technology",2008-01-01,0.027777777777777776
"New Mexico Institute of Mining
and Technology",2009-01-01,0.058823529411764705
"New Mexico Institute of Mining
and Technology",2010-01-01,0.06557377049180328
"New Mexico Institute of Mining
and Technology",2011-01-01,0.08163265306122448
"New Mexico Institute of Mining
and Technology",2012-01-01,0.08697478991596638
"New Mexico Institute of Mining
and Technology",2013-01-01,0.06350806451612903
"New Mexico Institute of Mining
and Technology",2014-01-01,0.09523809523809523
"New Mexico Institute of Mining
and Technology",2015-01-01,0.11396103896103896
"New Mexico Institute of Mining
and Technology",2016-01-01,0.08695652173913043
"New Mexico Institute of Mining
and Technology",2017-01-01,0.10526315789473684
New Mexico State University,2007-01-01,0.05263157894736842
New Mexico State University,2008-01-01,0.05172413793103448
New Mexico State University,2009-01-01,0.06857366771159874
New Mexico State University,2010-01-01,0.07142857142857142
New Mexico State University,2011-01-01,0.0784313725490196
New Mexico State University,2012-01-01,0.08333333333333333
New Mexico State University,2013-01-01,0.1027526395173454
New Mexico State University,2014-01-01,0.1111111111111111
New Mexico State University,2015-01-01,0.125
New Mexico State University,2016-01-01,0.1206060606060606
New Mexico State University,2017-01-01,0.13043478260869565
New York University,2007-01-01,0.125
New York University,2008-01-01,0.14035087719298245
New York University,2009-01-01,0.15151515151515152
New York University,2010-01-01,0.16666666666666666
New York University,2011-01-01,0.17647058823529413
New York University,2012-01-01,0.19444444444444445
New York University,2013-01-01,0.2
New York University,2014-01-01,0.21052631578947367
New York University,2015-01-01,0.23529411764705882
New York University,2016-01-01,0.25
New York University,2017-01-01,0.2608695652173913
"North Carolina State
University",2007-01-01,0.0625
"North Carolina State
University",2008-01-01,0.06666666666666667
"North Carolina State
University",2009-01-01,0.07407407407407407
"North Carolina State
University",2010-01-01,0.08333333333333333
"North Carolina State
University",2011-01-01,0.0967741935483871
"North Carolina State
University",2012-01-01,0.10344827586206896
"North Carolina State
University",2013-01-01,0.10526315789473684
"North Carolina State
University",2014-01-01,0.11538461538461539
"North Carolina State
University",2015-01-01,0.125
"North Carolina State
University",2016-01-01,0.13427197802197802
"North Carolina State
University",2017-01-01,0.15555555555555556
Northeastern University,2007-01-01,0
Northeastern University,2008-01-01,0.036504130029309884
Northeastern University,2009-01-01,0.038461538461538464
Northeastern University,2010-01-01,0.041666666666666664
