displayname,year,median_oa_perc
University of Greifswald,2007-01-01,0.11363636363636363
University of Greifswald,2008-01-01,0.125
University of Greifswald,2009-01-01,0.15301003344481606
University of Greifswald,2010-01-01,0.17391304347826086
University of Greifswald,2011-01-01,0.17647058823529413
University of Greifswald,2012-01-01,0.17647058823529413
University of Greifswald,2013-01-01,0.17857142857142858
University of Greifswald,2014-01-01,0.20185185185185184
University of Greifswald,2015-01-01,0.20923520923520922
University of Greifswald,2016-01-01,0.2650060024009604
University of Greifswald,2017-01-01,0.2583426028921023
University of Hamburg,2007-01-01,0.09297180489812719
University of Hamburg,2008-01-01,0.09243697478991597
University of Hamburg,2009-01-01,0.11696306429548564
University of Hamburg,2010-01-01,0.13636363636363635
University of Hamburg,2011-01-01,0.14285714285714285
University of Hamburg,2012-01-01,0.16666666666666666
University of Hamburg,2013-01-01,0.1724137931034483
University of Hamburg,2014-01-01,0.19047619047619047
University of Hamburg,2015-01-01,0.2
University of Hamburg,2016-01-01,0.23529411764705882
University of Hamburg,2017-01-01,0.2413793103448276
University of Hohenheim,2007-01-01,0.05555555555555555
University of Hohenheim,2008-01-01,0.07692307692307693
University of Hohenheim,2009-01-01,0.09375
University of Hohenheim,2010-01-01,0.08108108108108109
University of Hohenheim,2011-01-01,0.10300618921308577
University of Hohenheim,2012-01-01,0.1
University of Hohenheim,2013-01-01,0.12095088819226751
University of Hohenheim,2014-01-01,0.14705882352941177
University of Hohenheim,2015-01-01,0.14285714285714285
University of Hohenheim,2016-01-01,0.16594202898550725
University of Hohenheim,2017-01-01,0.20091743119266056
University of Kiel,2007-01-01,0.10526315789473684
University of Kiel,2008-01-01,0.10526315789473684
University of Kiel,2009-01-01,0.11940298507462686
University of Kiel,2010-01-01,0.10810810810810811
University of Kiel,2011-01-01,0.14285714285714285
University of Kiel,2012-01-01,0.1509433962264151
University of Kiel,2013-01-01,0.15018796992481204
University of Kiel,2014-01-01,0.16
University of Kiel,2015-01-01,0.1864406779661017
